"name","time_value","value"
"Louisville/Jefferson County",2020-10-17,0.86
"Michigan City-La Porte",2020-10-17,0.68
"Muncie",2020-10-17,1.53
"South Bend-Mishawaka",2020-10-17,1.29
"Terre Haute",2020-10-17,0.81
"Bloomington",2020-10-18,1.16
"Cincinnati",2020-10-18,0.98
"Columbus",2020-10-18,0.87
"Fort Wayne",2020-10-18,1.47
"Elkhart-Goshen",2020-10-18,1.05
"Evansville",2020-10-18,1.47
"Chicago-Naperville-Elgin",2020-10-18,0.99
"Indianapolis-Carmel-Anderson",2020-10-18,0.85
"Kokomo",2020-10-18,0.92
"Lafayette-West Lafayette",2020-10-18,1.11
"Louisville/Jefferson County",2020-10-18,0.81
"Michigan City-La Porte",2020-10-18,0.71
"Muncie",2020-10-18,1.38
"South Bend-Mishawaka",2020-10-18,0.95
"Terre Haute",2020-10-18,0.64
"Bloomington",2020-10-19,1.01
"Cincinnati",2020-10-19,0.96
"Columbus",2020-10-19,0.76
"Fort Wayne",2020-10-19,0.88
"Elkhart-Goshen",2020-10-19,1
"Evansville",2020-10-19,1.27
"Chicago-Naperville-Elgin",2020-10-19,0.98
"Indianapolis-Carmel-Anderson",2020-10-19,0.69
"Kokomo",2020-10-19,0.83
"Lafayette-West Lafayette",2020-10-19,1.06
"Louisville/Jefferson County",2020-10-19,0.71
"Michigan City-La Porte",2020-10-19,0.73
"Muncie",2020-10-19,1.28
"South Bend-Mishawaka",2020-10-19,0.8
"Terre Haute",2020-10-19,3.14
"Bloomington",2020-10-20,1.01
"Cincinnati",2020-10-20,0.92
"Columbus",2020-10-20,0.76
"Fort Wayne",2020-10-20,0.92
"Elkhart-Goshen",2020-10-20,1.21
"Evansville",2020-10-20,2.63
"Chicago-Naperville-Elgin",2020-10-20,1
"Indianapolis-Carmel-Anderson",2020-10-20,0.75
"Kokomo",2020-10-20,0.82
"Lafayette-West Lafayette",2020-10-20,1.14
"Louisville/Jefferson County",2020-10-20,0.82
"Michigan City-La Porte",2020-10-20,0.97
"Muncie",2020-10-20,1.32
"South Bend-Mishawaka",2020-10-20,0.96
"Terre Haute",2020-10-20,0.78
"Bloomington",2020-10-21,1.11
"Cincinnati",2020-10-21,0.74
"Columbus",2020-10-21,1.03
"Fort Wayne",2020-10-21,0.85
"Elkhart-Goshen",2020-10-21,1.08
"Evansville",2020-10-21,1.55
"Chicago-Naperville-Elgin",2020-10-21,1.08
"Indianapolis-Carmel-Anderson",2020-10-21,1
"Kokomo",2020-10-21,1.11
"Lafayette-West Lafayette",2020-10-21,0.99
"Louisville/Jefferson County",2020-10-21,0.79
"Michigan City-La Porte",2020-10-21,1.11
"Muncie",2020-10-21,1.54
"South Bend-Mishawaka",2020-10-21,0.99
"Terre Haute",2020-10-21,0.8
"Bloomington",2020-10-22,0.97
"Cincinnati",2020-10-22,0.75
"Columbus",2020-10-22,0.9
"Fort Wayne",2020-10-22,0.88
"Elkhart-Goshen",2020-10-22,1.06
"Evansville",2020-10-22,1.61
"Chicago-Naperville-Elgin",2020-10-22,1.17
"Indianapolis-Carmel-Anderson",2020-10-22,0.99
"Kokomo",2020-10-22,1
"Lafayette-West Lafayette",2020-10-22,1.03
"Louisville/Jefferson County",2020-10-22,0.82
"Michigan City-La Porte",2020-10-22,0.86
"Muncie",2020-10-22,1.6
"South Bend-Mishawaka",2020-10-22,0.92
"Terre Haute",2020-10-22,0.83
"Bloomington",2020-10-25,0.8
"Cincinnati",2020-10-25,0.7
"Columbus",2020-10-25,0.66
"Fort Wayne",2020-10-25,0.89
"Elkhart-Goshen",2020-10-25,0.98
"Evansville",2020-10-25,1.44
"Chicago-Naperville-Elgin",2020-10-25,0.98
"Indianapolis-Carmel-Anderson",2020-10-25,0.7
"Kokomo",2020-10-25,0.77
"Lafayette-West Lafayette",2020-10-25,0.93
"Louisville/Jefferson County",2020-10-25,0.68
"Michigan City-La Porte",2020-10-25,0.84
"Muncie",2020-10-25,1.3
"South Bend-Mishawaka",2020-10-25,0.74
"Terre Haute",2020-10-25,0.84
"Bloomington",2020-10-26,1.29
"Cincinnati",2020-10-26,0.99
"Columbus",2020-10-26,0.9
"Fort Wayne",2020-10-26,1
"Elkhart-Goshen",2020-10-26,2.05
"Evansville",2020-10-26,1.64
"Chicago-Naperville-Elgin",2020-10-26,1.07
"Indianapolis-Carmel-Anderson",2020-10-26,1.01
"Kokomo",2020-10-26,1.04
"Lafayette-West Lafayette",2020-10-26,0.84
"Louisville/Jefferson County",2020-10-26,0.98
"Michigan City-La Porte",2020-10-26,0.97
"Muncie",2020-10-26,1.37
"South Bend-Mishawaka",2020-10-26,1.77
"Terre Haute",2020-10-26,1.3
"Bloomington",2020-10-27,1.25
"Cincinnati",2020-10-27,1.07
"Columbus",2020-10-27,0.89
"Fort Wayne",2020-10-27,1
"Elkhart-Goshen",2020-10-27,1.13
"Evansville",2020-10-27,1.93
"Chicago-Naperville-Elgin",2020-10-27,0.99
"Indianapolis-Carmel-Anderson",2020-10-27,1.02
"Kokomo",2020-10-27,1
"Lafayette-West Lafayette",2020-10-27,0.82
"Louisville/Jefferson County",2020-10-27,0.97
"Michigan City-La Porte",2020-10-27,0.97
"Muncie",2020-10-27,1.35
"South Bend-Mishawaka",2020-10-27,0.87
"Terre Haute",2020-10-27,3.05
"Bloomington",2020-10-28,1.02
"Cincinnati",2020-10-28,1.03
"Columbus",2020-10-28,0.7
"Fort Wayne",2020-10-28,1.01
"Elkhart-Goshen",2020-10-28,1.15
"Evansville",2020-10-28,1.46
"Chicago-Naperville-Elgin",2020-10-28,1.01
"Indianapolis-Carmel-Anderson",2020-10-28,0.9
"Kokomo",2020-10-28,0.81
"Lafayette-West Lafayette",2020-10-28,0.86
"Louisville/Jefferson County",2020-10-28,1.24
"Michigan City-La Porte",2020-10-28,1.35
"Muncie",2020-10-28,1.11
"South Bend-Mishawaka",2020-10-28,0.92
"Terre Haute",2020-10-28,1.24
"Bloomington",2020-10-29,1.17
"Cincinnati",2020-10-29,0.87
"Columbus",2020-10-29,0.78
"Fort Wayne",2020-10-29,1.54
"Elkhart-Goshen",2020-10-29,2.27
"Evansville",2020-10-29,1.24
"Chicago-Naperville-Elgin",2020-10-29,1.25
"Indianapolis-Carmel-Anderson",2020-10-29,1.04
"Kokomo",2020-10-29,0.87
"Lafayette-West Lafayette",2020-10-29,0.68
"Louisville/Jefferson County",2020-10-29,0.79
"Michigan City-La Porte",2020-10-29,1.45
"Muncie",2020-10-29,0.91
"South Bend-Mishawaka",2020-10-29,2.07
"Terre Haute",2020-10-29,1.26
"Bloomington",2020-10-30,1.26
"Cincinnati",2020-10-30,0.95
"Columbus",2020-10-30,0.78
"Fort Wayne",2020-10-30,1.06
"Elkhart-Goshen",2020-10-30,1.35
"Evansville",2020-10-30,1.61
"Chicago-Naperville-Elgin",2020-10-30,1.25
"Indianapolis-Carmel-Anderson",2020-10-30,1
"Kokomo",2020-10-30,0.85
"Lafayette-West Lafayette",2020-10-30,0.75
"Louisville/Jefferson County",2020-10-30,0.8
"Michigan City-La Porte",2020-10-30,1.23
"Muncie",2020-10-30,0.96
"South Bend-Mishawaka",2020-10-30,1.2
"Terre Haute",2020-10-30,1.2
"Bloomington",2020-11-02,1.28
"Cincinnati",2020-11-02,1.23
"Columbus",2020-11-02,0.89
"Fort Wayne",2020-11-02,1.51
"Elkhart-Goshen",2020-11-02,1.47
"Evansville",2020-11-02,1.07
"Chicago-Naperville-Elgin",2020-11-02,1.22
"Indianapolis-Carmel-Anderson",2020-11-02,1.13
"Kokomo",2020-11-02,0.96
"Lafayette-West Lafayette",2020-11-02,1.03
"Louisville/Jefferson County",2020-11-02,0.83
"Michigan City-La Porte",2020-11-02,1.1
"Muncie",2020-11-02,0.98
"South Bend-Mishawaka",2020-11-02,1.26
"Terre Haute",2020-11-02,0.79
"Bloomington",2020-11-03,0.98
"Cincinnati",2020-11-03,1.26
"Columbus",2020-11-03,0.84
"Fort Wayne",2020-11-03,1.17
"Elkhart-Goshen",2020-11-03,1.24
"Evansville",2020-11-03,1.56
"Chicago-Naperville-Elgin",2020-11-03,1.22
"Indianapolis-Carmel-Anderson",2020-11-03,0.96
"Kokomo",2020-11-03,0.91
"Lafayette-West Lafayette",2020-11-03,1.02
"Louisville/Jefferson County",2020-11-03,1
"Michigan City-La Porte",2020-11-03,1.15
"Muncie",2020-11-03,0.86
"South Bend-Mishawaka",2020-11-03,1.04
"Terre Haute",2020-11-03,0.81
"Bloomington",2020-11-04,0.88
"Cincinnati",2020-11-04,1.22
"Columbus",2020-11-04,0.72
"Fort Wayne",2020-11-04,2.32
"Elkhart-Goshen",2020-11-04,1.64
"Evansville",2020-11-04,1.23
"Chicago-Naperville-Elgin",2020-11-04,1.33
"Indianapolis-Carmel-Anderson",2020-11-04,0.78
"Kokomo",2020-11-04,0.82
"Lafayette-West Lafayette",2020-11-04,0.91
"Louisville/Jefferson County",2020-11-04,0.9
"Michigan City-La Porte",2020-11-04,1.26
"Muncie",2020-11-04,0.8
"South Bend-Mishawaka",2020-11-04,1.23
"Terre Haute",2020-11-04,1.22
"Bloomington",2020-11-05,0.75
"Cincinnati",2020-11-05,0.96
"Columbus",2020-11-05,0.63
"Fort Wayne",2020-11-05,0.97
"Elkhart-Goshen",2020-11-05,1.74
"Evansville",2020-11-05,2.3
"Chicago-Naperville-Elgin",2020-11-05,1.38
"Indianapolis-Carmel-Anderson",2020-11-05,0.66
"Kokomo",2020-11-05,0.72
"Lafayette-West Lafayette",2020-11-05,0.8
"Louisville/Jefferson County",2020-11-05,0.82
"Michigan City-La Porte",2020-11-05,1.16
"Muncie",2020-11-05,0.65
"South Bend-Mishawaka",2020-11-05,1.13
"Terre Haute",2020-11-05,2.58
"Bloomington",2020-11-07,0.84
"Cincinnati",2020-11-07,1.59
"Columbus",2020-11-07,0.78
"Fort Wayne",2020-11-07,1.01
"Elkhart-Goshen",2020-11-07,1.77
"Evansville",2020-11-07,1.2
"Chicago-Naperville-Elgin",2020-11-07,1.35
"Indianapolis-Carmel-Anderson",2020-11-07,0.84
"Kokomo",2020-11-07,0.93
"Lafayette-West Lafayette",2020-11-07,0.85
"Louisville/Jefferson County",2020-11-07,0.87
"Michigan City-La Porte",2020-11-07,1.04
"Muncie",2020-11-07,0.76
"South Bend-Mishawaka",2020-11-07,1.09
"Terre Haute",2020-11-07,1.52
"Bloomington",2020-11-08,0.82
"Cincinnati",2020-11-08,1.59
"Columbus",2020-11-08,0.87
"Fort Wayne",2020-11-08,1.27
"Elkhart-Goshen",2020-11-08,1.97
"Evansville",2020-11-08,1.39
"Chicago-Naperville-Elgin",2020-11-08,1.34
"Indianapolis-Carmel-Anderson",2020-11-08,1.02
"Kokomo",2020-11-08,1.09
"Lafayette-West Lafayette",2020-11-08,1.1
"Louisville/Jefferson County",2020-11-08,0.93
"Michigan City-La Porte",2020-11-08,1.05
"Muncie",2020-11-08,0.78
"South Bend-Mishawaka",2020-11-08,1.23
"Terre Haute",2020-11-08,1.69
"Bloomington",2020-11-09,0.87
"Cincinnati",2020-11-09,1.73
"Columbus",2020-11-09,0.97
"Fort Wayne",2020-11-09,1.36
"Elkhart-Goshen",2020-11-09,2.08
"Evansville",2020-11-09,1.58
"Chicago-Naperville-Elgin",2020-11-09,1.44
"Indianapolis-Carmel-Anderson",2020-11-09,1.13
"Kokomo",2020-11-09,1.17
"Lafayette-West Lafayette",2020-11-09,1
"Louisville/Jefferson County",2020-11-09,0.97
"Michigan City-La Porte",2020-11-09,0.99
"Muncie",2020-11-09,0.8
"South Bend-Mishawaka",2020-11-09,1.31
"Terre Haute",2020-11-09,1.83
"Bloomington",2020-11-10,0.94
"Cincinnati",2020-11-10,1.71
"Columbus",2020-11-10,1.11
"Fort Wayne",2020-11-10,1.4
"Elkhart-Goshen",2020-11-10,2.38
"Evansville",2020-11-10,1.7
"Chicago-Naperville-Elgin",2020-11-10,1.44
"Indianapolis-Carmel-Anderson",2020-11-10,1.39
"Kokomo",2020-11-10,1.36
"Lafayette-West Lafayette",2020-11-10,1.32
"Louisville/Jefferson County",2020-11-10,0.98
"Michigan City-La Porte",2020-11-10,1.09
"Muncie",2020-11-10,0.83
"South Bend-Mishawaka",2020-11-10,1.73
"Terre Haute",2020-11-10,2.03
"Bloomington",2020-11-11,0.87
"Cincinnati",2020-11-11,1.68
"Columbus",2020-11-11,1.15
"Fort Wayne",2020-11-11,1.41
"Elkhart-Goshen",2020-11-11,2.46
"Evansville",2020-11-11,1.73
"Chicago-Naperville-Elgin",2020-11-11,1.57
"Indianapolis-Carmel-Anderson",2020-11-11,1.29
"Kokomo",2020-11-11,1.36
"Lafayette-West Lafayette",2020-11-11,1.36
"Louisville/Jefferson County",2020-11-11,0.94
"Michigan City-La Porte",2020-11-11,1.17
"Muncie",2020-11-11,0.81
"South Bend-Mishawaka",2020-11-11,1.38
"Terre Haute",2020-11-11,1.55
"Bloomington",2020-11-12,0.88
"Cincinnati",2020-11-12,1.62
"Columbus",2020-11-12,1.13
"Fort Wayne",2020-11-12,1.49
"Elkhart-Goshen",2020-11-12,2.28
"Evansville",2020-11-12,1.72
"Chicago-Naperville-Elgin",2020-11-12,1.63
"Indianapolis-Carmel-Anderson",2020-11-12,1.46
"Kokomo",2020-11-12,1.32
"Lafayette-West Lafayette",2020-11-12,1.31
"Louisville/Jefferson County",2020-11-12,0.99
"Michigan City-La Porte",2020-11-12,1.99
"Muncie",2020-11-12,0.86
"South Bend-Mishawaka",2020-11-12,1.24
"Terre Haute",2020-11-12,1.17
"Bloomington",2020-11-13,1.29
"Cincinnati",2020-11-13,1.4
"Columbus",2020-11-13,1.28
"Fort Wayne",2020-11-13,2.21
"Elkhart-Goshen",2020-11-13,3.6
"Evansville",2020-11-13,2.65
"Chicago-Naperville-Elgin",2020-11-13,1.59
"Indianapolis-Carmel-Anderson",2020-11-13,1.48
"Kokomo",2020-11-13,1.47
"Lafayette-West Lafayette",2020-11-13,1.36
"Louisville/Jefferson County",2020-11-13,1.02
"Michigan City-La Porte",2020-11-13,1.98
"Muncie",2020-11-13,1.47
"South Bend-Mishawaka",2020-11-13,2.05
"Terre Haute",2020-11-13,1.19
"Bloomington",2020-11-14,1.46
"Cincinnati",2020-11-14,1.38
"Columbus",2020-11-14,1.3
"Fort Wayne",2020-11-14,2.18
"Elkhart-Goshen",2020-11-14,3.63
"Evansville",2020-11-14,2.67
"Chicago-Naperville-Elgin",2020-11-14,1.54
"Indianapolis-Carmel-Anderson",2020-11-14,1.46
"Kokomo",2020-11-14,1.52
"Lafayette-West Lafayette",2020-11-14,1.35
"Louisville/Jefferson County",2020-11-14,1.04
"Michigan City-La Porte",2020-11-14,2
"Muncie",2020-11-14,1.45
"South Bend-Mishawaka",2020-11-14,2.02
"Terre Haute",2020-11-14,1.24
"Bloomington",2020-11-15,1.78
"Cincinnati",2020-11-15,1.22
"Columbus",2020-11-15,1.45
"Fort Wayne",2020-11-15,1.79
"Elkhart-Goshen",2020-11-15,2.78
"Evansville",2020-11-15,1.62
"Chicago-Naperville-Elgin",2020-11-15,1.52
"Indianapolis-Carmel-Anderson",2020-11-15,1.51
"Kokomo",2020-11-15,1.74
"Lafayette-West Lafayette",2020-11-15,1.53
"Louisville/Jefferson County",2020-11-15,0.96
"Michigan City-La Porte",2020-11-15,2.09
"Muncie",2020-11-15,1.48
"South Bend-Mishawaka",2020-11-15,1.29
"Terre Haute",2020-11-15,1.62
"Bloomington",2020-11-16,1.7
"Cincinnati",2020-11-16,1.43
"Columbus",2020-11-16,1.13
"Fort Wayne",2020-11-16,1.6
"Elkhart-Goshen",2020-11-16,2.68
"Evansville",2020-11-16,2.25
"Chicago-Naperville-Elgin",2020-11-16,1.6
"Indianapolis-Carmel-Anderson",2020-11-16,1.31
"Kokomo",2020-11-16,1.52
"Lafayette-West Lafayette",2020-11-16,2.88
"Louisville/Jefferson County",2020-11-16,0.93
"Michigan City-La Porte",2020-11-16,2.11
"Muncie",2020-11-16,1.23
"South Bend-Mishawaka",2020-11-16,1.36
"Terre Haute",2020-11-16,1.93
"Bloomington",2020-11-17,1.76
"Cincinnati",2020-11-17,1.37
"Columbus",2020-11-17,1.13
"Fort Wayne",2020-11-17,1.9
"Elkhart-Goshen",2020-11-17,3.74
"Evansville",2020-11-17,1.64
"Chicago-Naperville-Elgin",2020-11-17,1.62
"Indianapolis-Carmel-Anderson",2020-11-17,1.48
"Kokomo",2020-11-17,1.55
"Lafayette-West Lafayette",2020-11-17,1.64
"Louisville/Jefferson County",2020-11-17,1.19
"Michigan City-La Porte",2020-11-17,1.81
"Muncie",2020-11-17,1.33
"South Bend-Mishawaka",2020-11-17,2.42
"Terre Haute",2020-11-17,3.28
"Bloomington",2020-11-18,1.88
"Cincinnati",2020-11-18,1.42
"Columbus",2020-11-18,1.18
"Fort Wayne",2020-11-18,1.61
"Elkhart-Goshen",2020-11-18,3
"Evansville",2020-11-18,2
"Chicago-Naperville-Elgin",2020-11-18,1.55
"Indianapolis-Carmel-Anderson",2020-11-18,1.5
"Kokomo",2020-11-18,1.56
"Lafayette-West Lafayette",2020-11-18,1.57
"Louisville/Jefferson County",2020-11-18,0.83
"Michigan City-La Porte",2020-11-18,1.59
"Muncie",2020-11-18,1.27
"South Bend-Mishawaka",2020-11-18,1.78
"Terre Haute",2020-11-18,3.76
"Bloomington",2020-11-19,1.99
"Cincinnati",2020-11-19,1.61
"Columbus",2020-11-19,1.27
"Fort Wayne",2020-11-19,1.58
"Elkhart-Goshen",2020-11-19,2.25
"Evansville",2020-11-19,2.17
"Chicago-Naperville-Elgin",2020-11-19,1.65
"Indianapolis-Carmel-Anderson",2020-11-19,1.62
"Kokomo",2020-11-19,1.55
"Lafayette-West Lafayette",2020-11-19,1.51
"Louisville/Jefferson County",2020-11-19,0.82
"Michigan City-La Porte",2020-11-19,1.66
"Muncie",2020-11-19,1.18
"South Bend-Mishawaka",2020-11-19,1.35
"Terre Haute",2020-11-19,3.01
"Bloomington",2020-11-20,1.69
"Cincinnati",2020-11-20,1.42
"Columbus",2020-11-20,1.26
"Fort Wayne",2020-11-20,1.44
"Elkhart-Goshen",2020-11-20,2.79
"Evansville",2020-11-20,1.5
"Chicago-Naperville-Elgin",2020-11-20,1.58
"Indianapolis-Carmel-Anderson",2020-11-20,1.49
"Kokomo",2020-11-20,1.39
"Lafayette-West Lafayette",2020-11-20,1.51
"Louisville/Jefferson County",2020-11-20,0.99
"Michigan City-La Porte",2020-11-20,1.43
"Muncie",2020-11-20,1.38
"South Bend-Mishawaka",2020-11-20,2.02
"Terre Haute",2020-11-20,1.79
"Bloomington",2020-11-21,1.65
"Cincinnati",2020-11-21,1.28
"Columbus",2020-11-21,1.21
"Fort Wayne",2020-11-21,1.93
"Elkhart-Goshen",2020-11-21,2.02
"Evansville",2020-11-21,1.53
"Chicago-Naperville-Elgin",2020-11-21,1.57
"Indianapolis-Carmel-Anderson",2020-11-21,1.54
"Kokomo",2020-11-21,1.36
"Lafayette-West Lafayette",2020-11-21,1.55
"Louisville/Jefferson County",2020-11-21,1.21
"Michigan City-La Porte",2020-11-21,1.35
"Muncie",2020-11-21,1.4
"South Bend-Mishawaka",2020-11-21,1.51
"Terre Haute",2020-11-21,1.97
"Bloomington",2020-11-22,1.74
"Cincinnati",2020-11-22,1.58
"Columbus",2020-11-22,1.28
"Fort Wayne",2020-11-22,1.96
"Elkhart-Goshen",2020-11-22,2
"Evansville",2020-11-22,1.67
"Chicago-Naperville-Elgin",2020-11-22,1.45
"Indianapolis-Carmel-Anderson",2020-11-22,1.52
"Kokomo",2020-11-22,1.36
"Lafayette-West Lafayette",2020-11-22,1.52
"Louisville/Jefferson County",2020-11-22,1.13
"Michigan City-La Porte",2020-11-22,1.12
"Muncie",2020-11-22,1.45
"South Bend-Mishawaka",2020-11-22,1.53
"Terre Haute",2020-11-22,1.81
"Bloomington",2020-11-23,1.87
"Cincinnati",2020-11-23,1.55
"Columbus",2020-11-23,1.31
"Fort Wayne",2020-11-23,1.33
"Elkhart-Goshen",2020-11-23,2.04
"Evansville",2020-11-23,1.58
"Chicago-Naperville-Elgin",2020-11-23,1.37
"Indianapolis-Carmel-Anderson",2020-11-23,1.6
"Kokomo",2020-11-23,1.41
"Lafayette-West Lafayette",2020-11-23,1.38
"Louisville/Jefferson County",2020-11-23,1.19
"Michigan City-La Porte",2020-11-23,1.05
"Muncie",2020-11-23,1.66
"South Bend-Mishawaka",2020-11-23,1.42
"Terre Haute",2020-11-23,1.68
"Bloomington",2020-11-24,1.83
"Cincinnati",2020-11-24,1.83
"Columbus",2020-11-24,1.18
"Fort Wayne",2020-11-24,1.43
"Elkhart-Goshen",2020-11-24,2.52
"Evansville",2020-11-24,1.64
"Chicago-Naperville-Elgin",2020-11-24,1.34
"Indianapolis-Carmel-Anderson",2020-11-24,1.5
"Kokomo",2020-11-24,1.35
"Lafayette-West Lafayette",2020-11-24,1.27
"Louisville/Jefferson County",2020-11-24,1.16
"Michigan City-La Porte",2020-11-24,1.35
"Muncie",2020-11-24,1.75
"South Bend-Mishawaka",2020-11-24,2.19
"Terre Haute",2020-11-24,1.86
"Bloomington",2020-11-25,1.89
"Cincinnati",2020-11-25,1.76
"Columbus",2020-11-25,1.22
"Fort Wayne",2020-11-25,1.74
"Elkhart-Goshen",2020-11-25,1.7
"Evansville",2020-11-25,1.61
"Chicago-Naperville-Elgin",2020-11-25,1.33
"Indianapolis-Carmel-Anderson",2020-11-25,1.6
"Kokomo",2020-11-25,1.42
"Lafayette-West Lafayette",2020-11-25,1.47
"Louisville/Jefferson County",2020-11-25,1.22
"Michigan City-La Porte",2020-11-25,1.32
"Muncie",2020-11-25,1.73
"South Bend-Mishawaka",2020-11-25,1.32
"Terre Haute",2020-11-25,1.79
"Bloomington",2020-11-26,1.75
"Cincinnati",2020-11-26,1.7
"Columbus",2020-11-26,1.21
"Fort Wayne",2020-11-26,1.42
"Elkhart-Goshen",2020-11-26,1.87
"Evansville",2020-11-26,1.8
"Chicago-Naperville-Elgin",2020-11-26,1.3
"Indianapolis-Carmel-Anderson",2020-11-26,1.7
"Kokomo",2020-11-26,1.42
"Lafayette-West Lafayette",2020-11-26,1.63
"Louisville/Jefferson County",2020-11-26,1.29
"Michigan City-La Porte",2020-11-26,1.26
"Muncie",2020-11-26,1.79
"South Bend-Mishawaka",2020-11-26,1.32
"Terre Haute",2020-11-26,1.78
"Bloomington",2020-11-27,1.98
"Cincinnati",2020-11-27,1.51
"Columbus",2020-11-27,1.17
"Fort Wayne",2020-11-27,1.35
"Elkhart-Goshen",2020-11-27,1.81
"Evansville",2020-11-27,1.73
"Chicago-Naperville-Elgin",2020-11-27,1.28
"Indianapolis-Carmel-Anderson",2020-11-27,1.62
"Kokomo",2020-11-27,1.41
"Lafayette-West Lafayette",2020-11-27,1.56
"Louisville/Jefferson County",2020-11-27,1.22
"Michigan City-La Porte",2020-11-27,1.12
"Muncie",2020-11-27,1.77
"South Bend-Mishawaka",2020-11-27,1.47
"Terre Haute",2020-11-27,1.61
"Bloomington",2020-11-28,2.04
"Cincinnati",2020-11-28,1.38
"Columbus",2020-11-28,1.17
"Fort Wayne",2020-11-28,1.27
"Elkhart-Goshen",2020-11-28,1.86
"Evansville",2020-11-28,1.91
"Chicago-Naperville-Elgin",2020-11-28,1.26
"Indianapolis-Carmel-Anderson",2020-11-28,1.58
"Kokomo",2020-11-28,1.5
"Lafayette-West Lafayette",2020-11-28,1.59
"Louisville/Jefferson County",2020-11-28,1.11
"Michigan City-La Porte",2020-11-28,1.12
"Muncie",2020-11-28,1.66
"South Bend-Mishawaka",2020-11-28,1.52
"Terre Haute",2020-11-28,1.53
"Bloomington",2020-11-29,2.13
"Cincinnati",2020-11-29,1.51
"Columbus",2020-11-29,1.17
"Fort Wayne",2020-11-29,1.19
"Elkhart-Goshen",2020-11-29,1.59
"Evansville",2020-11-29,1.8
"Chicago-Naperville-Elgin",2020-11-29,1.19
"Indianapolis-Carmel-Anderson",2020-11-29,1.68
"Kokomo",2020-11-29,1.57
"Lafayette-West Lafayette",2020-11-29,1.72
"Louisville/Jefferson County",2020-11-29,1.05
"Michigan City-La Porte",2020-11-29,1.04
"Muncie",2020-11-29,1.64
"South Bend-Mishawaka",2020-11-29,1.29
"Terre Haute",2020-11-29,1.44
"Bloomington",2020-12-01,2.25
"Cincinnati",2020-12-01,1.55
"Columbus",2020-12-01,1.08
"Fort Wayne",2020-12-01,1.37
"Elkhart-Goshen",2020-12-01,1.47
"Evansville",2020-12-01,1.74
"Chicago-Naperville-Elgin",2020-12-01,1.33
"Indianapolis-Carmel-Anderson",2020-12-01,1.95
"Kokomo",2020-12-01,1.54
"Lafayette-West Lafayette",2020-12-01,1.94
"Louisville/Jefferson County",2020-12-01,1.43
"Michigan City-La Porte",2020-12-01,1.08
"Muncie",2020-12-01,1.41
"South Bend-Mishawaka",2020-12-01,1.17
"Terre Haute",2020-12-01,1.37
"Bloomington",2020-12-02,2.37
"Cincinnati",2020-12-02,1.67
"Columbus",2020-12-02,1.1
"Fort Wayne",2020-12-02,1.66
"Elkhart-Goshen",2020-12-02,1.32
"Evansville",2020-12-02,1.93
"Chicago-Naperville-Elgin",2020-12-02,1.58
"Indianapolis-Carmel-Anderson",2020-12-02,2.04
"Kokomo",2020-12-02,1.64
"Lafayette-West Lafayette",2020-12-02,1.83
"Louisville/Jefferson County",2020-12-02,1.39
"Michigan City-La Porte",2020-12-02,1.18
"Muncie",2020-12-02,1.58
"South Bend-Mishawaka",2020-12-02,1.19
"Terre Haute",2020-12-02,1.58
"Bloomington",2020-12-03,2.3
"Cincinnati",2020-12-03,1.44
"Columbus",2020-12-03,1.04
"Fort Wayne",2020-12-03,1.32
"Elkhart-Goshen",2020-12-03,1.39
"Evansville",2020-12-03,1.72
"Chicago-Naperville-Elgin",2020-12-03,1.5
"Indianapolis-Carmel-Anderson",2020-12-03,1.84
"Kokomo",2020-12-03,1.59
"Lafayette-West Lafayette",2020-12-03,1.67
"Louisville/Jefferson County",2020-12-03,1.39
"Michigan City-La Porte",2020-12-03,1.14
"Muncie",2020-12-03,1.47
"South Bend-Mishawaka",2020-12-03,1.15
"Terre Haute",2020-12-03,1.42
"Bloomington",2020-12-04,2.11
"Cincinnati",2020-12-04,1.44
"Columbus",2020-12-04,1.1
"Fort Wayne",2020-12-04,2.03
"Elkhart-Goshen",2020-12-04,1.34
"Evansville",2020-12-04,1.66
"Chicago-Naperville-Elgin",2020-12-04,1.36
"Indianapolis-Carmel-Anderson",2020-12-04,1.74
"Kokomo",2020-12-04,1.66
"Lafayette-West Lafayette",2020-12-04,1.59
"Louisville/Jefferson County",2020-12-04,1.44
"Michigan City-La Porte",2020-12-04,1.07
"Muncie",2020-12-04,1.49
"South Bend-Mishawaka",2020-12-04,1.2
"Terre Haute",2020-12-04,1.36
"Bloomington",2020-12-05,2.17
"Cincinnati",2020-12-05,1.53
"Columbus",2020-12-05,1.16
"Fort Wayne",2020-12-05,1.52
"Elkhart-Goshen",2020-12-05,1.47
"Evansville",2020-12-05,1.49
"Chicago-Naperville-Elgin",2020-12-05,1.28
"Indianapolis-Carmel-Anderson",2020-12-05,1.53
"Kokomo",2020-12-05,1.67
"Lafayette-West Lafayette",2020-12-05,1.55
"Louisville/Jefferson County",2020-12-05,1.2
"Michigan City-La Porte",2020-12-05,1.11
"Muncie",2020-12-05,1.62
"South Bend-Mishawaka",2020-12-05,1.38
"Terre Haute",2020-12-05,1.32
"Bloomington",2020-12-06,2
"Cincinnati",2020-12-06,1.35
"Columbus",2020-12-06,1.08
"Fort Wayne",2020-12-06,1.66
"Elkhart-Goshen",2020-12-06,1.21
"Evansville",2020-12-06,1.54
"Chicago-Naperville-Elgin",2020-12-06,1.23
